-9.818116426467895508e-01,6.370153427124023438e-01,-4.190074801445007324e-01
8.830197453498840332e-01,1.421178340911865234e+00,1.110162496566772461e+00
4.614300429821014404e-01,-1.527739882469177246e+00,1.316926836967468262e+00
-4.267203062772750854e-02,-1.250939726829528809e+00,1.820795059204101562e+00
-1.442041158676147461e+00,9.930794686079025269e-02,-6.677752733230590820e-01
8.830185532569885254e-01,1.421179652214050293e+00,1.110161781311035156e+00
1.410586684942245483e-01,-7.345274686813354492e-01,-1.221869736909866333e-01
-3.294406831264495850e-01,-1.773594975471496582e+00,1.365994095802307129e+00
-1.364682555198669434e+00,1.341613292694091797e+00,2.441150665283203125e+00
-3.294402360916137695e-01,-1.773598670959472656e+00,1.365991950035095215e+00
-2.206325829029083252e-01,-7.647564411163330078e-01,-3.067222237586975098e-01
1.744335442781448364e-01,-1.900761365890502930e+00,7.472359538078308105e-01
-9.818133711814880371e-01,6.370149850845336914e-01,-4.190054237842559814e-01
-3.187339544296264648e+00,1.650538206100463867e+00,-1.260499358177185059e+00
1.282709836959838867e+00,3.428083062171936035e-01,-8.055820316076278687e-02
-2.124931812286376953e-01,-8.914241790771484375e-01,-6.003413349390029907e-02
-9.818295240402221680e-01,6.369426250457763672e-01,-4.190177321434020996e-01
7.555277347564697266e-01,9.535331130027770996e-01,1.410292625427246094e+00
-9.818565845489501953e-01,6.367942690849304199e-01,-4.189856052398681641e-01
1.948135942220687866e-01,-1.041885972023010254e+00,-3.668520748615264893e-01
-3.294334411621093750e-01,-1.773580312728881836e+00,1.366004586219787598e+00
-3.187355756759643555e+00,1.650524020195007324e+00,-1.260514616966247559e+00
-8.974277377128601074e-01,-2.181615829467773438e+00,-9.001996517181396484e-01
-4.267207905650138855e-02,-1.250948786735534668e+00,1.820793747901916504e+00
1.948133111000061035e-01,-1.041885495185852051e+00,-3.668521642684936523e-01
-9.818092584609985352e-01,6.369788050651550293e-01,-4.189954400062561035e-01
8.830193281173706055e-01,1.421179056167602539e+00,1.110161900520324707e+00
-2.206325680017471313e-01,-7.647563219070434570e-01,-3.067223131656646729e-01
-1.364682197570800781e+00,1.341612815856933594e+00,2.441150188446044922e+00
-4.327167987823486328e+00,-2.512432575225830078e+00,-2.664512693881988525e-01
7.555197477340698242e-01,9.535329341888427734e-01,1.410308480262756348e+00
8.830195665359497070e-01,1.421178936958312988e+00,1.110161781311035156e+00
-9.818120598793029785e-01,6.370103359222412109e-01,-4.190068542957305908e-01
7.555215954780578613e-01,9.535223841667175293e-01,1.410335183143615723e+00
1.744345277547836304e-01,-1.900763869285583496e+00,7.472335100173950195e-01
-3.294476270675659180e-01,-1.773611783981323242e+00,1.365979909896850586e+00
-3.187362194061279297e+00,1.650518059730529785e+00,-1.260521054267883301e+00
-2.112294912338256836e+00,-3.563131093978881836e-01,2.435679197311401367e+00
7.555140256881713867e-01,9.535452127456665039e-01,1.410293936729431152e+00
-2.112294673919677734e+00,-3.563128411769866943e-01,2.435678005218505859e+00
-9.818243384361267090e-01,6.370303630828857422e-01,-4.190195798873901367e-01
-4.267212748527526855e-02,-1.250939965248107910e+00,1.820789098739624023e+00
-1.442029714584350586e+00,9.931637346744537354e-02,-6.677652001380920410e-01
-1.442037582397460938e+00,9.931198507547378540e-02,-6.677715778350830078e-01
-9.818110466003417969e-01,6.370121240615844727e-01,-4.190074205398559570e-01
2.040703535079956055e+00,4.716488838195800781e+00,1.113272190093994141e+00
-3.187344074249267578e+00,1.650534987449645996e+00,-1.260502338409423828e+00
-2.124926745891571045e-01,-8.914237618446350098e-01,-6.003380566835403442e-02
-1.364681482315063477e+00,1.341612219810485840e+00,2.441150665283203125e+00
1.374316573143005371e+00,3.053120374679565430e-01,5.114046931266784668e-01
3.313401222229003906e+00,5.011605262756347656e+00,3.356853008270263672e+00
-2.112293958663940430e+00,-3.563134968280792236e-01,2.435679674148559570e+00
-9.818251729011535645e-01,6.369957923889160156e-01,-4.190125763416290283e-01
3.052579462528228760e-01,-8.840725421905517578e-01,-6.915895938873291016e-01
-9.818105697631835938e-01,6.370161175727844238e-01,-4.190073609352111816e-01
-2.124928086996078491e-01,-8.914247155189514160e-01,-6.003380939364433289e-02
3.101325750350952148e+00,-4.262711048126220703e+00,-2.131384372711181641e+00
-9.818257093429565430e-01,6.369460821151733398e-01,-4.190107583999633789e-01
-4.267681762576103210e-02,-1.250945687294006348e+00,1.820802450180053711e+00
2.040704727172851562e+00,4.716486930847167969e+00,1.113273978233337402e+00
-3.294419348239898682e-01,-1.773598313331604004e+00,1.365992784500122070e+00
-1.979225277900695801e+00,-1.304649233818054199e+00,8.090204000473022461e-01
-3.294317722320556641e-01,-1.773581624031066895e+00,1.366005301475524902e+00
-9.818084239959716797e-01,6.369826793670654297e-01,-4.190063774585723877e-01
-2.206324487924575806e-01,-7.647566199302673340e-01,-3.067223131656646729e-01
1.744337379932403564e-01,-1.900765776634216309e+00,7.472330331802368164e-01
-2.206329554319381714e-01,-7.647578716278076172e-01,-3.067231476306915283e-01
-2.124924659729003906e-01,-8.914240002632141113e-01,-6.003358960151672363e-02
4.614304602146148682e-01,-1.527739644050598145e+00,1.316926956176757812e+00
8.830193281173706055e-01,1.421177983283996582e+00,1.110162019729614258e+00
-2.124928534030914307e-01,-8.914241790771484375e-01,-6.003406643867492676e-02
-2.206324785947799683e-01,-7.647565603256225586e-01,-3.067222535610198975e-01
-2.206326127052307129e-01,-7.647569775581359863e-01,-3.067224323749542236e-01
1.744354814291000366e-01,-1.900759339332580566e+00,7.472336888313293457e-01
8.830195069313049316e-01,1.421178817749023438e+00,1.110162258148193359e+00
8.830193281173706055e-01,1.421178936958312988e+00,1.110161542892456055e+00
-9.818149209022521973e-01,6.369689702987670898e-01,-4.190017282962799072e-01
-1.979203701019287109e+00,-1.304642319679260254e+00,8.090446591377258301e-01
-9.818103909492492676e-01,6.370115876197814941e-01,-4.190068244934082031e-01
-3.187341928482055664e+00,1.650536537170410156e+00,-1.260501980781555176e+00
7.555012106895446777e-01,9.535397291183471680e-01,1.410311579704284668e+00
-9.818070530891418457e-01,6.369833350181579590e-01,-4.189935326576232910e-01
-9.818071722984313965e-01,6.369801163673400879e-01,-4.190015196800231934e-01
-3.294288218021392822e-01,-1.773572444915771484e+00,1.366013646125793457e+00
-1.979218244552612305e+00,-1.304646849632263184e+00,8.090153336524963379e-01
-9.818360209465026855e-01,6.370109319686889648e-01,-4.190224409103393555e-01
-9.818071126937866211e-01,6.369047760963439941e-01,-4.190592467784881592e-01
-2.206326872110366821e-01,-7.647569775581359863e-01,-3.067225515842437744e-01
-9.818144440650939941e-01,6.370072960853576660e-01,-4.190123379230499268e-01
-9.818536043167114258e-01,6.370247602462768555e-01,-4.189252257347106934e-01
-3.294368088245391846e-01,-1.773588776588439941e+00,1.365999579429626465e+00
1.744343340396881104e-01,-1.900760173797607422e+00,7.472383975982666016e-01
-2.124925255775451660e-01,-8.914236426353454590e-01,-6.003372743725776672e-02
8.830203413963317871e-01,1.421177744865417480e+00,1.110163092613220215e+00
-2.112295389175415039e+00,-3.563134074211120605e-01,2.435678005218505859e+00
-9.818109273910522461e-01,6.370155811309814453e-01,-4.190066158771514893e-01
-2.124924063682556152e-01,-8.914241194725036621e-01,-6.003330275416374207e-02
8.830186724662780762e-01,1.421179652214050293e+00,1.110161304473876953e+00
-1.442023396492004395e+00,9.932400286197662354e-02,-6.677584052085876465e-01
7.930477857589721680e-01,9.678388386964797974e-02,5.245467424392700195e-01
-2.124929726123809814e-01,-8.914237618446350098e-01,-6.003390252590179443e-02
1.948136091232299805e-01,-1.041885972023010254e+00,-3.668521940708160400e-01
8.830190300941467285e-01,1.421179652214050293e+00,1.110162258148193359e+00
7.555208206176757812e-01,9.535354375839233398e-01,1.410300970077514648e+00
-1.364680290222167969e+00,1.341611504554748535e+00,2.441153049468994141e+00
-9.818170666694641113e-01,6.370235085487365723e-01,-4.190139770507812500e-01
-4.267925024032592773e-02,-1.250939726829528809e+00,1.820798635482788086e+00
-3.294383287429809570e-01,-1.773590326309204102e+00,1.365997910499572754e+00
-9.818076491355895996e-01,6.369816660881042480e-01,-4.189943075180053711e-01
-4.267255961894989014e-02,-1.250947713851928711e+00,1.820787906646728516e+00
-1.005061268806457520e+00,-6.256965398788452148e-01,4.439252614974975586e-01
-9.818317294120788574e-01,6.369993090629577637e-01,-4.189800322055816650e-01
4.614300131797790527e-01,-1.527740001678466797e+00,1.316927075386047363e+00
-1.442025542259216309e+00,9.932263940572738647e-02,-6.677610278129577637e-01
-9.818108081817626953e-01,6.370118856430053711e-01,-4.190078675746917725e-01
2.754213094711303711e+00,-2.474759101867675781e+00,-1.401860117912292480e+00
-1.005061388015747070e+00,-6.256961822509765625e-01,4.439249634742736816e-01
3.287594318389892578e-01,-1.046107411384582520e+00,-4.248924851417541504e-01
-9.818140864372253418e-01,6.370094418525695801e-01,-4.190051257610321045e-01
-4.266776517033576965e-02,-1.250949025154113770e+00,1.820790648460388184e+00
-9.818049669265747070e-01,6.369842886924743652e-01,-4.189950227737426758e-01
8.830187916755676270e-01,1.421179413795471191e+00,1.110161900520324707e+00
1.744342446327209473e-01,-1.900763511657714844e+00,7.472383975982666016e-01
8.830195069313049316e-01,1.421178579330444336e+00,1.110162258148193359e+00
1.948127299547195435e-01,-1.041885495185852051e+00,-3.668523132801055908e-01
2.040702581405639648e+00,4.716488361358642578e+00,1.113271355628967285e+00
-1.442021012306213379e+00,9.932750463485717773e-02,-6.677543520927429199e-01
-3.687934398651123047e+00,6.300850510597229004e-01,2.379970550537109375e+00
-3.294342756271362305e-01,-1.773583054542541504e+00,1.366002798080444336e+00
-6.035984754562377930e-01,-3.059559345245361328e+00,-1.279668331146240234e+00
5.952425599098205566e-01,-2.037197828292846680e+00,4.897451102733612061e-01
-9.818279147148132324e-01,6.369577646255493164e-01,-4.189555644989013672e-01
7.930472493171691895e-01,9.678404778242111206e-02,5.245456099510192871e-01
