x,y
29.951777,-5.6928535
46.785507,-2.3807802
26.604969,10.183506
27.425728,-1.5984514
-26.266258,-5.4751577
26.788433,16.33424
26.79129,16.60005
-8.762072,-20.052935
42.20111,-6.5072927
26.68648,13.367187
16.078354,-23.246077
15.324555,-19.638172
26.590057,9.15893
28.09607,-2.7126312
26.937124,20.509405
26.575687,11.859476
60.110806,1.2352842
-21.423088,0.26186877
8.835231,10.895668
-43.542095,-2.8744717
43.049324,-5.9083657
1.7789394,1.3276528
-53.31141,0.2823087
-63.546646,1.2694862
46.906704,-2.2605429
27.91735,-1.8710086
-8.672493,-20.28468
-2.3572106,-13.487603
27.984444,-2.287017
35.788868,-8.555458
16.53853,-24.371655
-34.685562,-6.6522655
5.6068325,10.01097
34.30871,-8.440205
27.404152,-0.8592489
32.360832,-7.685664
64.39412,0.7609087
16.186686,-24.372334
26.803665,17.125877
42.43902,-6.356173
-3.484452,-15.298281
-21.373003,0.39075974
44.6129,-4.524334
27.059942,24.53191
-59.97054,1.3096508
26.984814,22.05865
39.447636,-8.043211
-5.57531,-17.916973
54.901024,1.4989691
-67.91606,0.5454407
-45.27203,-2.0783918
29.630814,-5.2778287
-1.536198,-11.452413
4.8898,9.605722
-6.9907923,-19.108036
-16.860428,27.531694
-4.7121916,-16.972187
-62.8029,1.1114554
-18.185396,16.8966
-69.86598,0.36848196
-69.66038,0.452124
-0.9588811,-10.486594
26.843487,23.619205
-49.204502,-0.67725915
-18.95956,11.056816
26.444721,12.507569
-51.505833,-0.10215792
4.2614794,8.786949
-39.409023,-4.838047
-20.44597,2.9705703
27.911318,-1.7295333
-22.433746,-1.5589306
-7.444379,-19.447134
-17.026531,26.047037
-51.830288,-0.032972887
-19.452145,7.764771
45.492832,-3.6784382
-17.228228,24.32782
-43.7533,-2.775486
-20.037384,4.6814337
38.881382,-8.253606
-18.512896,14.478868
-50.29078,-0.36853078
55.337044,1.507698
-27.612122,-6.125628
-30.636768,-6.8914056
49.664284,-0.07131048
-18.837196,11.980369
27.457624,-1.0169991
-67.009476,0.722849
-27.851444,-6.2213945
-17.817728,19.56067
33.24601,-8.225571
-28.781979,-6.530196
-18.585241,13.90839
-63.92502,1.1896392
17.396404,-28.6103
26.813086,12.074589
-18.670534,13.243803
35.72024,-8.554432
47.732746,-1.49829
1.958991,2.3689263
26.976217,21.624825
33.594795,-8.078038
-22.048693,-0.9492334
37.926754,-8.470639
-71.59596,-0.21489915
-49.08379,-0.71756697
